actual_class,prob_Bajo,prob_Medio,prob_Alto,prob_Critico,prob_Excelente
Alto,0.16117589869252696,0.25035990800612934,0.2579295578660016,0.09349970094597375,0.23703493448936844
Medio,0.035521067348453915,0.4535166107697632,0.18207266986818363,0.21778601415980123,0.111103637853798
Medio,0.05082277920667243,0.08626491486617852,0.15209195884655802,0.523019350809123,0.18780099627146815
Bajo,0.012584512908045315,0.04048770304380355,0.6005925826149487,0.33147935088916547,0.014855850544036871
Bajo,0.30872290495225696,0.1245225475979004,0.14307477135921534,0.041069784912011395,0.3826099911786158
Alto,0.09497857277343662,0.5545091968663255,0.20386597283247032,0.10724429188629718,0.039401965641470416
Medio,0.028899437014640164,0.5945234976977429,0.32620827480835324,0.005937788033396873,0.04443100244586686
Critico,0.5621426374545139,0.19056444238361103,0.02991356683088511,0.1553042661471854,0.06207508718380458
Medio,0.040665173746868025,0.14491735789699128,0.43133191433867113,0.04151846017991032,0.34156709383755923
Excelente,0.02488552882077509,0.010514716216640135,0.008910619376141758,0.042186674237024324,0.9135024613494187
Alto,0.16546740497516751,0.20034688731315303,0.02017036376649052,0.33410553189677433,0.2799098120484146
Bajo,0.12759080390839206,0.05274862859722878,0.36520386346005534,0.15238575337084015,0.30207095066348366
Excelente,0.061817138278523046,0.012396807624779679,0.009840989222093624,0.02660883877009255,0.889336226104511
Excelente,0.08346420024582425,0.04126253379581213,0.30279799151843423,0.11427264113638584,0.45820263330354344
Critico,0.1977384627825568,0.07332631761428533,0.02460422957616561,0.594363403157862,0.10996758686913033
Critico,0.059880275445375164,0.1707284536260789,0.10614005125405179,0.5058011987063716,0.15745002096812255
Excelente,0.4763193952705951,0.09732104604356594,0.03808839677187993,0.06220709325385048,0.3260640686601086
Alto,0.20109749012196323,0.7078552105468907,0.047547847532436814,0.03772073059577951,0.0057787212029296944
Alto,0.18063202743813703,0.009071099579396023,0.7010595489819309,0.07471330542144702,0.03452401857908903
Alto,0.20071802375589787,0.12827744709967767,0.4558717964711619,0.09975594091887209,0.11537679175439057
Excelente,0.015114522400214563,0.006225480462538284,0.04823209750816506,0.010056622622782401,0.9203712770062996
Medio,0.3554539515286403,0.21534183342662455,0.10670864142015205,0.2770959905451764,0.0453995830794067
Bajo,0.3736170422383439,0.02689224038454364,0.053556764991142126,0.19561583198193128,0.3503181204040391
Medio,0.1240286232509713,0.019173375500821255,0.3734137964378043,0.07367607494544197,0.4097081298649612
Excelente,0.16933429630155747,0.14686674910692904,0.0244697790308486,0.08085227540158432,0.5784769001590805
Excelente,0.03893400547467347,0.03398469375081879,0.15351992536416711,0.03759877595483796,0.7359625994555027
Alto,0.034683100518402746,0.011632380523250638,0.9060776650465274,0.025803340886432213,0.021803513025387043
Bajo,0.41300128486350424,0.12145578109740787,0.15603988923813258,0.1183132282855017,0.19118981651545355
Alto,0.3124688204370719,0.13926185368864805,0.3555017197356315,0.02550825599836674,0.16725935014028176
Critico,0.015111634671558051,0.15182336328403934,0.3932587471286512,0.4095791870045606,0.03022706791119086
Medio,0.7495032632813426,0.16804420513352958,0.017226671134168085,0.01671359733866142,0.04851226311229827
Alto,0.1115396240913973,0.5480305889337019,0.16888360930013843,0.09700729973542391,0.07453887793933842
Critico,0.05365275085782653,0.062035635131457795,0.06786941244586474,0.3493601445866618,0.46708205697818905
Alto,0.01867374201858965,0.3841838011509524,0.39910065086289154,0.060242077701124365,0.13779972826644205
Bajo,0.062087748158586,0.10836022436579197,0.059055764230931965,0.08215350781984268,0.6883427554248474
Excelente,0.05204946552711608,0.3270814791066596,0.023151375845299672,0.27604203281557826,0.32167564670534643
Medio,0.050639677960315335,0.7630156677706945,0.0382432676264267,0.05922813720136877,0.08887324944119468
Medio,0.22926154754408465,0.14180137273061408,0.33420657229877376,0.13128360952806933,0.1634468978984582
Medio,0.23186427638105092,0.3410914693377586,0.10408586835355037,0.008026315549911877,0.3149320703777282
Bajo,0.3135451373659506,0.05158777101248768,0.09726077359746764,0.3484052608981299,0.1892010571259642
Excelente,0.11777664593738625,0.04905010435200636,0.18074111115610172,0.2592979160824362,0.39313422247206953
Alto,0.1331394124339255,0.0453648367604084,0.03545622580305995,0.2625469072230917,0.5234926177795144
Bajo,0.08418866654835978,0.11940654385751234,0.488774957374328,0.1483630930060411,0.15926673921375867
Critico,0.09570766683063785,0.04601308979200781,0.060234362095992824,0.6956565450354198,0.10238833624594171
Excelente,0.19636769558570072,0.0072070635013568715,0.04054522495505609,0.027499131260013028,0.7283808846978732
Alto,0.13847413388861282,0.04013538849934986,0.2615730507579221,0.44800189414699115,0.11181553270712408
Medio,0.26794186383165647,0.04986800446630419,0.06301837116798759,0.25478503195918306,0.3643867285748687
Alto,0.05011451975745839,0.02997353273660629,0.22379371341155643,0.36065669841711906,0.3354615356772598
Bajo,0.11684950021541035,0.046983894399073835,0.07697566494451588,0.6552855184813197,0.1039054219596803
Alto,0.18115141535654739,0.693737353327376,0.0467426290480311,0.04640910386506754,0.031959498402977966
Bajo,0.18964040532275828,0.03152865736251365,0.04064243399890559,0.5774411839809525,0.16074731933487
Bajo,0.21660584762461288,0.6358387995799438,0.05950390660435376,0.06918999366636257,0.018861452524726974
Alto,0.17193548987796342,0.556168274247348,0.1767434299953664,0.062144027621582665,0.0330087782577395
Bajo,0.23032398429759035,0.23019524855926285,0.2311542493999473,0.2719518351879771,0.03637468255522231
Critico,0.031170724676954403,0.019977960063603677,0.03552014013531416,0.8722816422513514,0.041049532872776344
Alto,0.04945150885452453,0.19814559853771796,0.11767064989594199,0.011044912887547042,0.6236873298242684
Bajo,0.03037649106071859,0.009735716307943492,0.025451464794545537,0.42741523166027234,0.50702109617652
Medio,0.05229452403101458,0.10077738357574408,0.2532653608429653,0.5701454678675534,0.023517263682722632
Bajo,0.9414966015000508,0.00948171977062091,0.0064717162952197165,0.02405255223895943,0.018497410195149267
Alto,0.12170819897990456,0.19046039315479352,0.18098798482667802,0.313910062212459,0.192933360826165
Critico,0.03908548995012794,0.13439794865478064,0.10207948580117136,0.6998838487476753,0.024553226846244808
Critico,0.3432842141046626,0.0730009663158884,0.14753911340067435,0.4269395389463597,0.00923616723241502
Bajo,0.2845028776975904,0.014008021549202445,0.5872272055519553,0.029536116321199617,0.0847257788800521
Medio,0.023815919298041683,0.25303325930497295,0.4193937970930559,0.07262778235453865,0.23112924194939077
Medio,0.17404154894426796,0.5814610060067962,0.09741158086364428,0.1125513164534638,0.03453454773182782
Medio,0.029596821148642254,0.6573592287383698,0.031185984745585375,0.2239457642094223,0.057912201157980195
Critico,0.09410159799484306,0.01947603645437485,0.02266144447082498,0.04946626195518346,0.8142946591247736
Medio,0.07927471030167516,0.08365514962563503,0.041628243032525346,0.13043767433028844,0.665004222709876
Alto,0.4602418231787984,0.11627300564242704,0.07207673906096151,0.3322714735134315,0.019136958604381537
Alto,0.45317981580377176,0.07230126797085397,0.37836705949602406,0.041912095799523645,0.05423976092982651
Bajo,0.4979174306217136,0.08528663596701445,0.07025627808249167,0.33642331653610796,0.010116338792672274
Bajo,0.3899914591382619,0.05415736653763687,0.284947521149361,0.081175157462826,0.1897284957119142
Alto,0.7630632589485377,0.04993127558463141,0.16388560586366685,0.016284722509511844,0.006835137093652311
Excelente,0.0774775941370561,0.025577337741816072,0.1358779746653243,0.6891734294955458,0.07189366396025774
Bajo,0.07164305262130702,0.10420298453425704,0.09139984168870735,0.388141024555067,0.3446130966006616
Excelente,0.5599078902434718,0.11627097739690458,0.010520921185173875,0.011903345592155461,0.3013968655822944
Excelente,0.21100668904178965,0.01049350967907247,0.011140753418132924,0.013643719699305609,0.7537153281616994
Medio,0.14533738033335783,0.4156336937328722,0.04895007965915867,0.19503151928095475,0.19504732699365662
Alto,0.07950141982460683,0.013380100737174432,0.12010147377157791,0.6274921355824143,0.15952487008422658
Bajo,0.31280808177722436,0.22790482668281367,0.18474511948660374,0.16683027495247624,0.10771169710088206
Excelente,0.4176498237547018,0.055784992163724324,0.060303609205558925,0.09479459566851978,0.3714669792074951
Excelente,0.007265899297725924,0.10671694886446931,0.2945258044804779,0.02494170652484293,0.5665496408324839
Excelente,0.05564814385514051,0.447492751288238,0.028004834235257126,0.015419498018636877,0.45343477260272746
Alto,0.5556595081532159,0.022294316495053104,0.24215780504607898,0.11024317820955173,0.06964519209610033
Medio,0.4143709324603535,0.0666295974275504,0.024472038911194927,0.21984872219309118,0.27467870900781
Bajo,0.06244678842096958,0.5951605586433745,0.03313713587151265,0.02030459031991971,0.28895092674422357
Critico,0.16179415845875797,0.031677551300388546,0.035780069846144825,0.6901360888971605,0.08061213149754813
Bajo,0.3182008444444042,0.08210683559402493,0.25057316854643263,0.0725997962078236,0.27651935520731463
Bajo,0.06808497483056337,0.4592993215440164,0.06318831667757499,0.3569158166444684,0.05251157030337676
Alto,0.4536686933621829,0.10559178619674936,0.12769354386056522,0.11391385667080672,0.1991321199096957
Excelente,0.07016822830701516,0.14920899842230145,0.04313009527537474,0.14320819286604763,0.5942844851292609
Excelente,0.0028393635292616177,0.0010715872154006983,0.0029305154194432426,0.0020935316770782715,0.9910650021588162
Critico,0.07559271161151518,0.029810533970441613,0.037346783768076576,0.5572841769252694,0.2999657937246972
Excelente,0.09275204351243543,0.05635457550136835,0.017561627739368417,0.11756482409817456,0.7157669291486533
Excelente,0.058022589533448604,0.029146298134195284,0.2476245926750182,0.028480485617578682,0.6367260340397594
Bajo,0.08597010541247507,0.16280049047176007,0.4975058821550589,0.10704727066980466,0.1466762512909012
Critico,0.5323226482211203,0.07098601358956036,0.1169233391567976,0.2697073432697459,0.01006065576277584
Alto,0.026539484862390546,0.05052850029656588,0.65489253439528,0.1823405594271336,0.08569892101862994
Bajo,0.419286925585306,0.06657545129985738,0.01889097157880705,0.21869361960558623,0.27655303193044334
Bajo,0.1177258227773278,0.14872824340273508,0.07852949066848822,0.28701538588151737,0.3680010572699316
Medio,0.02371290687663465,0.5449604902869293,0.015831743175322738,0.06875047299819569,0.3467443866629177
Alto,0.00758539890929692,0.03467083631051354,0.042971435328827155,0.009880018897754752,0.9048923105536075
Alto,0.033854539370775816,0.7045328681276283,0.11533276296064941,0.0641427567922538,0.08213707274869265
Bajo,0.2628885226800014,0.4019306331701807,0.1081691543954193,0.15276418086849097,0.07424750888590761
Bajo,0.45951318026997084,0.12925530075692046,0.2742781607601193,0.07310232017420394,0.06385103803878547
Critico,0.003530958089892235,0.09353217826373383,0.03892043046689347,0.8064057280097368,0.0576107051697436
Medio,0.03680174467921608,0.10252485097981542,0.6693820514878474,0.034980857196541836,0.15631049565657923
Alto,0.06686289294447136,0.6975393404205512,0.07617658747004154,0.11209443262134185,0.0473267465435939
Bajo,0.09664562893687721,0.3974892786896002,0.25153507046427276,0.09732362722006944,0.15700639468918037
Medio,0.6044773930375705,0.05556121524128508,0.16047124142261382,0.15906808777769024,0.02042206252084023
Excelente,0.09426674491040271,0.06098312430704397,0.006428110135206915,0.10488352855801024,0.7334384920893362
Bajo,0.07171914086308119,0.05272404872827987,0.6824713193272572,0.058202851075619504,0.13488264000576217
Bajo,0.2849705934904148,0.2501253639490449,0.07002628842666017,0.295405232100949,0.09947252203293105
Excelente,0.006580409038871824,0.040825255665956045,0.0016680474331819733,0.48960777311286213,0.461318514749128
Bajo,0.25634395192237003,0.1599637303951151,0.21838689048309662,0.050431493025682055,0.3148739341737362
Bajo,0.1524945965657514,0.027403841182961533,0.08173762504699035,0.2202868816947242,0.5180770555095725
Medio,0.11830275745055666,0.10521332056951054,0.31802980198470504,0.10093121656645779,0.3575229034287701
Alto,0.07227733278210245,0.24288374809453506,0.6033154767594217,0.061801645710210615,0.01972179665373018
Excelente,0.0037797625047164335,0.04647772269386785,0.031112623094294876,0.037954747479239326,0.8806751442278816
Medio,0.2688711843729406,0.20669966537331796,0.29838481889768315,0.208159064409216,0.01788526694684226
Medio,0.3633715034861623,0.4659736666321014,0.15008200228596508,0.01527233262866869,0.00530049496710261
Alto,0.04085906468022753,0.19124831440071036,0.40228099985068877,0.020199293228689966,0.34541232783968334
Alto,0.21844473810072143,0.07455939328456318,0.2627039910484254,0.3646462339969664,0.07964564356932362
Excelente,0.032842240593922274,0.3597065893658955,0.05764256195889661,0.04764118778432133,0.5021674202969642
Excelente,0.11979753899043882,0.015484790461056525,0.20461249166532858,0.17942921265505057,0.48067596622812553
Critico,0.23858427457709686,0.5655674367228275,0.01778340061898098,0.04612607254474523,0.13193881553634945
Excelente,0.12120127572968349,0.383391845749078,0.1605810506669119,0.049347437870362845,0.28547838998396374
Medio,0.4716038958060049,0.18187858786365077,0.2239368100986764,0.03900780308187477,0.08357290314979308
Medio,0.11590449927313208,0.4690123056262312,0.276934804872287,0.11291422965489885,0.025234160573450907
Critico,0.23210312622538076,0.26735696758592,0.23210740817607844,0.1791882848080617,0.08924421320455908
Critico,0.014587486094925646,0.009346424410007518,0.02511840005687735,0.9165041561880651,0.03444353325012427
Medio,0.029486962972785063,0.1666182454555785,0.052088282614343284,0.058872121373012995,0.6929343875842803
Alto,0.17774830110455705,0.008909016074010736,0.8049609167735492,0.004298746040676301,0.004083020007206767
Bajo,0.11194224432443803,0.15971285384592815,0.6353328493360392,0.03175478757839439,0.06125726491520034
Excelente,0.17183660524018418,0.1164793780584399,0.08778238342474454,0.021035682851500072,0.6028659504251312
Medio,0.07263914191023076,0.49768986259585346,0.23968807030815145,0.12866289243778692,0.06132003274797732
Medio,0.10768274497567072,0.21663134362029154,0.24030827795858448,0.16094186815549302,0.2744357652899602
Medio,0.051462643885196294,0.7816359318672997,0.08769571382698371,0.03228001559526679,0.046925694825253494
Alto,0.021379051562560963,0.7710091464336376,0.1424225966978334,0.01206396080642158,0.053125244499546566
Critico,0.24421279137223503,0.1639661457437269,0.08171119948765572,0.46923913207204154,0.040870731324340874
Medio,0.33923556805705585,0.0953897796630585,0.3251143238352119,0.15298858458985848,0.0872717438548153
Bajo,0.2655985682431037,0.07701198102561668,0.15640412687625632,0.11644098813963343,0.38454433571538993
Medio,0.1217221967837094,0.014379569558174213,0.8145118720385346,0.042637406586465844,0.006748955033115862
Medio,0.2098606479101439,0.5379733953727208,0.06289620804749164,0.07983606095584792,0.10943368771379576
Medio,0.09207248654575075,0.3052599852227097,0.39683032167802285,0.10607588475373135,0.09976132179978536
Medio,0.09137043503674888,0.10103158766646418,0.03515631121525794,0.019851363284922714,0.7525903027966063
Critico,0.02113613011256165,0.022127067962260532,0.02643628603205544,0.8946913070089092,0.03560920888421306
Excelente,0.018052686054885796,0.041335278959883585,0.02925331023055959,0.054185135208070646,0.8571735895466003
Bajo,0.14714359773513788,0.016086311204707503,0.40242060585577405,0.11842050744558098,0.31592897775879963
Medio,0.0827325314153829,0.32414528584156166,0.18833650462644372,0.043403287626545904,0.36138239049006576
Alto,0.17968543029130332,0.6157821091062812,0.07268420122947941,0.10722022608363058,0.024628033289305552
Medio,0.12328269176503226,0.23233911192174156,0.05745354982153847,0.42223605369631906,0.1646885927953687
Alto,0.02258864131884745,0.07007962678238155,0.385141055578338,0.028763425668011926,0.49342725065242116
Medio,0.08979321334438768,0.6386700074485888,0.06549378787129598,0.034894599519234626,0.17114839181649286
Bajo,0.03889953485564534,0.15946592551328798,0.32198775359333487,0.37316660910050187,0.10648017693723
Medio,0.07282915330543306,0.20638098689199633,0.008018973120813407,0.006086804938489041,0.7066840817432681
Alto,0.0596748123005871,0.049706628310993796,0.6852124315062487,0.11425504854548742,0.09115107933668304
Medio,0.285124309898531,0.07360164423909873,0.015201959575235829,0.614578168733853,0.011493917553281495
Bajo,0.13869994660427584,0.43018225607238164,0.1642917349135265,0.2327953117192352,0.034030750690580855
Alto,0.02630566576530779,0.12127794892048455,0.693067038586177,0.03085643743106564,0.12849290929696508
Excelente,0.004525019768177667,0.7923459121106182,0.02351557917442633,0.03620909625808757,0.1434043926886902
Excelente,0.03526314112214179,0.00884715903007433,0.1509711513560916,0.06782289679221658,0.7370956516994757
Alto,0.08721965472950516,0.01754569584250728,0.3169454394026148,0.5502203437069092,0.028068866318463573
Bajo,0.11524584314284128,0.24457442138691451,0.18443431589293693,0.2960186903985363,0.15972672917877095
Bajo,0.09805366044259693,0.5323316736073607,0.056869818679556185,0.1920650384619145,0.12067980880857175
Alto,0.0863555089440401,0.025121841962146275,0.15118693631503913,0.5346458231008291,0.20268988967794535
Bajo,0.5812174824416201,0.03030541244372528,0.22004935784979351,0.14433778430821034,0.024089962956650796
Critico,0.2276766534552877,0.04083330802496431,0.173071705784751,0.378964998061118,0.17945333467387903
Excelente,0.06780345384083337,0.007779433633618019,0.8262866921248876,0.01598355378236905,0.0821468666182919
Medio,0.09596129515451533,0.10429163066275679,0.40506990587194175,0.03866331621588144,0.35601385209490466
Critico,0.0942722386417039,0.0882114057335911,0.07920591978304227,0.6058312449392134,0.13247919090244936
Medio,0.31809192367210903,0.258557144603953,0.06447246218900549,0.01758169570059592,0.3412967738343365
Critico,0.008567135318965689,0.030773111592560534,0.07516416200945622,0.8448946174526227,0.040600973626394816
Medio,0.32564834888028804,0.0832502311643744,0.08111638987955866,0.4036094908998866,0.10637553917589232
Critico,0.14366916021128384,0.029752179708032924,0.042651717944955904,0.619966805633969,0.16396013650175834
Bajo,0.6852605504833418,0.1038991708477451,0.0700293603487277,0.10594743963579702,0.03486347868438836
Alto,0.32280440255248116,0.1874514034806422,0.10478112436881168,0.009331699507616927,0.375631370090448
Alto,0.09126804031355847,0.23868870902034425,0.6063971853551212,0.02655311170616543,0.037092953604810644
Excelente,0.012478241971648955,0.004536874012124033,0.18332611973011725,0.02060684763628407,0.7790519166498256
Alto,0.12321079389523816,0.5606862281059162,0.20913339457260496,0.0730896294541632,0.03387995397207748
Alto,0.1798495460537313,0.3253955941399726,0.2929647296080449,0.10728353753894428,0.09450659265930683
Medio,0.06861915972764805,0.7648572181820702,0.009042205198834126,0.0669729065761287,0.09050851031531883
Medio,0.2926240564844014,0.1006110840892636,0.4312201426826404,0.03683892231556188,0.13870579442813274
Medio,0.6225785528659589,0.12829979807987127,0.03461466746499879,0.21177522929124803,0.0027317522979230283
Alto,0.18084936557432277,0.11399203815253332,0.3268475802477833,0.3242860976393887,0.05402491838597194
Bajo,0.05100279607321463,0.8880914955224432,0.04795872082555307,0.010724928799606785,0.0022220587791823357
Alto,0.1896882192873334,0.09509278831766575,0.32861483239867245,0.28889949363964756,0.09770466635668092
Alto,0.6037546908656244,0.016692416793731717,0.15901061573732247,0.14483462240615497,0.07570765419716648
Excelente,0.10623189003662373,0.28190711414449604,0.15557507773624063,0.19073069391188677,0.2655552241707529
Medio,0.09932114610744164,0.022446202880197715,0.3166133716914419,0.5301921908252858,0.031427088495632985
Critico,0.1006360074197072,0.5998393639818093,0.07083026862896002,0.17655928797679515,0.05213507199272835
Critico,0.021720649461115283,0.001572322566797001,0.2634448529536619,0.5170646144371354,0.1961975605812905
Alto,0.08342207754947784,0.11321675297027908,0.37742713970557984,0.2675346018818691,0.15839942789279413
Critico,0.09287793650449827,0.14282781499262312,0.05626903269150888,0.6634886774458078,0.0445365383655619
Alto,0.12550791262122132,0.09322232538410762,0.16376450417129487,0.5090902653900541,0.10841499243332206
Bajo,0.28225518930930965,0.0526145734341895,0.054354839702717254,0.13151896529130705,0.47925643226247655
Bajo,0.5252487512614401,0.04398725627099699,0.07504606827390488,0.1877440766266545,0.16797384756700356
Alto,0.1009332514665727,0.12220959986944159,0.7070078556998118,0.03583706917251603,0.034012223791657796
Excelente,0.05158979022841567,0.014583559724488819,0.03248310792458609,0.11315180568826365,0.7881917364342458
Critico,0.15476214598183013,0.1364647059008308,0.016415584038945993,0.617008798183414,0.07534876589497909
Excelente,0.05087109503930565,0.04507409721069601,0.27959677960195845,0.00968545533252921,0.6147725728155107
Bajo,0.055922103832927304,0.24667293361283965,0.2561854359658056,0.07251446328831491,0.3687050633001125
Excelente,0.16471675449016707,0.00528784367208189,0.13636786687043187,0.44477429114401457,0.24885324382330462
Medio,0.08522201531581158,0.6781080374505346,0.05082378233542046,0.10907485982648475,0.07677130507174863
Bajo,0.09075176591201863,0.04244003390602121,0.6387935686491905,0.15670765556332197,0.0713069759694476
Bajo,0.5658489162672424,0.07484765875401944,0.25123658637807367,0.08622366846314516,0.02184317013751922
Medio,0.17813649313354432,0.0433634433250805,0.09501108609916442,0.29940195732457453,0.38408702011763624
Alto,0.054377151046392784,0.30489178857021393,0.04016787475312977,0.45725813771205437,0.14330504791820922
Alto,0.006939432464718363,0.24850309367258164,0.6777397510664179,0.03795620814997277,0.02886151464630924
Excelente,0.40728019800840254,0.04773496749116282,0.01443423574875852,0.0033181205545297805,0.5272324781971464
Alto,0.21870550049189674,0.1953122703328594,0.3639754175405182,0.04497970027611741,0.1770271113586083
Bajo,0.1507277067951824,0.39693663504659316,0.11541122419042413,0.21524009637655903,0.12168433759124135
Alto,0.385000682441702,0.15204588307053196,0.08961208216280053,0.09066230409189768,0.28267904823306783
Excelente,0.015925039611634276,0.05662080606875831,0.04627606547907748,0.33726704059436646,0.5439110482461635
Critico,0.08816438180970959,0.023010237181693514,0.739629096147015,0.10956118918391614,0.03963509567766578
Alto,0.008374602176647322,0.0068197028568662095,0.9300749393631121,0.00844501182458893,0.046285743778785395
Critico,0.1917867320552046,0.15986719126890486,0.08512627294666951,0.5072784811021103,0.055941322627110754
Medio,0.07029933184094421,0.26582714858416057,0.05870624320350646,0.587994913640051,0.017172362731337792
Bajo,0.13761087302042585,0.45539828594697535,0.1973292180521604,0.17529438793622873,0.03436723504420964
Excelente,0.02458776185553047,0.030713283151125988,0.18215218893974677,0.04940565666195384,0.7131411093916429
Excelente,0.040722631057941674,0.05756907775321684,0.015293169383682215,0.00973802063259513,0.876677101172564
Excelente,0.18156152387929475,0.1049228776936933,0.021727606805189606,0.12657780794884377,0.5652101836729785
Critico,0.10014048103863527,0.3997022154840296,0.012320763123468326,0.20429688709316862,0.2835396532606981
Critico,0.01732106324031262,0.059061476287777394,0.4316131089426757,0.4709486107865238,0.02105574074271056
Medio,0.1173661558493061,0.4077348592464318,0.22471753825848612,0.11813253382914182,0.13204891281663408
Alto,0.18891447709965145,0.08112700564195675,0.33411977114937874,0.20207582384893277,0.19376292226008027
Alto,0.03893371129903142,0.44185818889510486,0.057662845488523004,0.07433223465130157,0.3872130196660391
Excelente,8.510476559346243e-4,0.004836462914794987,0.005156899780366864,0.04220735212075994,0.9469482375281436
Alto,0.18091829995085468,0.08776770052739187,0.2644047646030807,0.07585910243694553,0.3910501324817272
Alto,0.19945357337028008,0.05904432627877666,0.6886424161413177,0.04511854207654282,0.00774114213308274
Alto,0.015077598588153378,0.4711617362068543,0.4649338107060118,0.011566539835193288,0.03726031466378718
Excelente,0.006095524317382317,0.17169243502295833,0.06508439869619269,0.1349868753203056,0.6221407666431611
Critico,0.10573905527650185,0.37594463331722494,0.3462238834206833,0.10009007255713451,0.07200235542845548
Excelente,0.05861995932889402,0.04119604600662706,0.021289510904654637,0.028113796048928958,0.8507806877108954
Bajo,0.7800630202629235,0.07181485693157288,0.022295260528850364,0.10396571281624913,0.02186114946040414
Medio,0.10326613940743375,0.18737667816805748,0.46956609251458237,0.129626198696133,0.11016489121379348
Medio,0.11654041898153969,0.12517723482841078,0.3860804686953799,0.12710828728703066,0.24509359020763893
Critico,0.015388987942641201,0.0368974118594249,0.20276404636811932,0.7120922495197217,0.03285730431009283
Alto,0.20932803241830147,0.014286282763046823,0.47635112899295057,0.12050913016777974,0.17952542565792137
Excelente,0.024199354990937148,0.047835777570668536,0.0791460573283694,0.04186800048248748,0.8069508096275375
Medio,0.03456306820181092,0.7802214550692873,0.07434237967327675,0.02216466528986589,0.08870843176575921
Excelente,0.011771396706632698,0.011643032851271686,0.13652982901515948,0.2868869306632085,0.5531688107637277
Critico,0.07275819805505099,0.02407348648574406,0.09829051579805201,0.79949479033968,0.005383009321473077
Excelente,0.13485033247908418,0.024280565700846,0.03523406538928631,0.4758893370290775,0.32974569940170606
Bajo,0.23935856963062582,0.1706065659867188,0.13358913285573343,0.24813800015650697,0.20830773137041494
Critico,0.12004189385387784,0.06574261206659121,0.36197400129213947,0.4128593151043989,0.039382177682992646
Critico,0.4983307128235626,0.21252932906797184,0.03429904390222586,0.17515989876041632,0.07968101544582341
Alto,0.14919916846548303,0.26027990123099676,0.17929688420081905,0.3314980278875122,0.07972601821518896
Bajo,0.06257244369353317,0.23072852823095957,0.06391497359085155,0.41613985509248597,0.22664419939216982
Bajo,0.23425465734556433,0.27572614047102123,0.025274094212849218,0.23576179453785884,0.22898331343270636
Alto,0.042908380237713435,0.01064937240503483,0.9356742253640701,0.007764336120279992,0.0030036858729017147
Critico,0.38177724516709277,0.03580542480880967,0.4083868884321928,0.06908804352726994,0.10494239806463475
Alto,0.01977519458351677,0.19772980366343476,0.6815268695781124,0.012971140988902658,0.08799699118603342
Excelente,0.7904346704948406,0.024018996625289956,0.02580682105267143,0.0028454786923601985,0.15689403313483777
Bajo,0.08490939434192843,0.5223091703131498,0.06777994979737634,0.0320675444534221,0.29293394109412335
Medio,0.03586308431283011,0.6254188038577204,0.035361374313589745,0.2004801156797727,0.10287662183608698
Excelente,0.009381220879134301,0.08934507848379077,0.0295191527734652,0.8199027688215873,0.051851779042022504
Medio,0.016120446697680556,0.08180448341830937,0.1797249130269252,0.491477630673608,0.23087252618347692
Excelente,0.019043394498576383,0.010016422932574282,0.15686265206785355,0.0332655000302269,0.780812030470769
Alto,0.20298160192412631,0.13668496553110598,0.054523025308433205,0.19149424380920096,0.41431616342713357
Bajo,0.15644508037672053,0.4283175236890361,0.042801897290184396,0.11227759676878542,0.2601579018752736
Excelente,0.1749739703618726,0.011313247030868489,0.3201934771746017,0.11735998927782425,0.376159316154833
Excelente,0.02183532405863309,0.004004870504919396,0.005647934898061129,0.00407019890305473,0.9644416716353316
Bajo,0.327661987732411,0.316354457369406,0.06605320390138329,0.1099864173372655,0.17994393365953423
Excelente,0.015786511856447888,0.04751582052530685,0.2443453690051454,0.19386965013853047,0.49848264847456947
Medio,0.01786512062783668,0.8714819023110766,0.02554600747460847,0.053781950014093464,0.03132501957238477
Alto,0.15616550901211687,0.379441472695519,0.37179505236384625,0.0756018299566886,0.016996135971829383
Critico,0.010337632692310918,0.01870950896175428,0.1522803384425915,0.7849807973177775,0.033691722585565846
Medio,0.0799067211734752,0.5920120099532638,0.17003634848423577,0.12148684929545957,0.03655807109356564
Bajo,0.005605543616681958,0.09839929086237198,0.8377284998581036,0.04001879968404407,0.018247865978798364
Bajo,0.18528448376257986,0.0700988974611431,0.5239889935194689,0.12104167294538336,0.09958595231142481
Medio,0.21868734490071268,0.04037015639765255,0.5159931934732598,0.2158930156323527,0.0090562895960224
Excelente,0.011486407369158277,0.11798049633217954,0.12043259693883503,0.0034301962446671307,0.74667030311516
Critico,0.07726397796890966,0.09254597803416056,0.040254497924128996,0.7561386030693593,0.03379694300344153
Medio,0.10785894002182558,0.5130948455283788,0.07577704661499543,0.24940656495305819,0.053862602881742015
Medio,0.0702108475308826,0.14319359714757124,0.05083919085574121,0.6283033635940186,0.10745300087178629
Bajo,0.7942501451374878,0.009180592814982647,0.05700492129038441,0.06498843983372452,0.0745759009234206
Excelente,0.027702303525623646,0.018480650493051507,0.021982856239664884,0.10673458389775552,0.8250996058439045
Critico,0.023586248793839158,0.08539107392929321,0.09454271807009071,0.7930851182994488,0.003394840907327984
Excelente,0.06442786487867565,0.004876767220613008,0.02371764698793598,0.014839026443970763,0.8921386944688047
Excelente,0.03652525976705328,0.03409352016843198,0.15422445574439322,0.0746833795972917,0.7004733847228298
Medio,0.18203881651584625,0.0807693550922332,0.09598863570428473,0.05325441246885146,0.5879487802187844
Alto,0.16991934866810318,0.08643283769589184,0.2815608042777042,0.14196280459440022,0.3201242047639006
